Level	Reference	Former Reference (Dept)	Former Reference (PRO)	Title	Description	Covering Dates	Physical Description	Note	Separated Material	Related Material	Closure Status	Closure Type	Closure Code	Record Opening Date	ID
>>>>>> 	WO 222/357				Sfax Area	1943 Apr.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695503
>>>>>> 	WO 222/358				S. Persia Area	1945 July - Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695504
>>>>>> 	WO 222/359				S. Iraq Area	1945 Jan.- Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695505
>>>>>> 	WO 222/360				N. Iraq Area	1945 Jan.- Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695506
>>>>>> 	WO 222/361				Vienna Area	1946 Jan.- Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695507
>>>>>> 	WO 222/362				N. Africa Area	1945 Apr.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695508
>>>>>> 	WO 222/363				N. Burma Area	1946 Jan.- Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695509
>>>>>> 	WO 222/364				S. Caribbean Area	1943 Jan.-1945 July	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695510
>>>>>> 	WO 222/365				57 Area	1943 Oct.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695511
>>>>>> 	WO 222/366				59 Area	1943 Oct.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695512
>>>>>> 	WO 222/367				61 Area	1944 July -1945 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695513
>>>>>> 	WO 222/368				88 Area	1942 Jan.- Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695514
>>>>>> 	WO 222/369				Florence Area	1944 Oct.-1946 Mar.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695515
>>>>>> 	WO 222/370				Rome Area	1944 Oct.- Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695516
>>>>>> 	WO 222/371				Mid-West Area	1944 Apr.- July	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695517
>>>>>> 	WO 222/372				Northumbrian Area	1945 Jan.-1946 Mar.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695518
>>>>>> 	WO 222/373				Midland Area	1946 Apr.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695519
>>>>>> 	WO 222/374				S. Highland Area	1939 Jan.-1944 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695520
>>>>>> 	WO 222/375				N. Wales Area	1944 Apr.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695521
>>>>>> 	WO 222/376				Western Comd. Area	1942 Apr.-1944 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695522
>>>>>> 	WO 222/377				China Comd. Area (Hong Kong)	1940 Jan.- Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695523
>>>>>> 	WO 222/378				Essex Div. Area	1940 Oct.- Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695524
>>>>>> 	WO 222/379				W. Sussex Area	1941 Feb.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695525
>>>>>> 	WO 222/380				Persia Area	1942 Oct.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695526
>>>>>> 	WO 222/381				Tenth Army Area	1941 Jan.-1942 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695527
>>>>>> 	WO 222/382				Paiforce Area	1944 Jan.-1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695528
>>>>>> 	WO 222/383				Malta Area	1942 Apr.-1947 Mar.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695529
>>>>>> 	WO 222/384				Malaya Comd Area	1946 Oct.-1947 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695530
>>>>>> 	WO 222/385				Gibraltar Area	1942 Jan.-1946 Mar.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695531
>>>>>> 	WO 222/386				Austria Area	1945 July - 1947 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695532
>>>>>  				Sub-Areas			 								C114712
>>>>>> 	WO 222/387				4 Sub-Area	1942 Apr.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695533
>>>>>> 	WO 222/388				4 L. of C. Sub-Area	1944 Jan.-1945 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695534
>>>>>> 	WO 222/389				5 L. of C. Sub-Area	1944 July - 1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695535
>>>>>> 	WO 222/390				6 L. of C. Sub-Area	1944 July - 1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695536
>>>>>> 	WO 222/391				9 L. of C. Sub-Area	1944 July - 1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695537
>>>>>> 	WO 222/392				11 L. of C. Sub-Area	1944 June - 1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695538
>>>>>> 	WO 222/393				12L. of C. Sub-Area	1944 Apr.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695539
>>>>>> 	WO 222/394				15L. of C. Sub-Area	1944 July - 1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695540
>>>>>> 	WO 222/395				16L. of C. Sub-Area	1944 Oct.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695541
>>>>>> 	WO 222/396				18L. of C. Sub-Area	1945 Apr.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695542
>>>>>> 	WO 222/397				19L. of C. Sub-Area	1945 Apr.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695543
>>>>>> 	WO 222/398				20L. of C. Sub-Area	1945 Apr.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695544
>>>>>> 	WO 222/399				21L. of C. Sub-Area	1945 Apr.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695545
>>>>>> 	WO 222/400				60 Sub-Area	1944 June - 1945 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695546
>>>>>> 	WO 222/401				65 Sub-Area	1942 Apr.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695547
>>>>>> 	WO 222/402				70 Sub-Area	1941 Apr.-1945 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695548
>>>>>> 	WO 222/403				71 Sub-Area	1941 Jan.-1944 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695549
>>>>>> 	WO 222/404				73 Sub-Area	1941 Jan.-1943 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695550
>>>>>> 	WO 222/405				75 Sub-Area	1941 Apr.-1945 Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695551
>>>>>> 	WO 222/406				77 Sub-Area	1941 Oct.-1945 Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695552
>>>>>> 	WO 222/407				80 Sub-Area	1940 July - 1945 Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695553
>>>>>> 	WO 222/408				82 Sub-Area	1941 Apr.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695554
>>>>>> 	WO 222/409				83 Sub-Area	1941 Apr.-1943 Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695555
>>>>>> 	WO 222/410				84 Sub-Area	1941 Mar.-1945 Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695556
>>>>>> 	WO 222/411				86 Sub-Area	1941 July - 1946 Mar.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695557
>>>>>> 	WO 222/412				86 Sub-Area	1941 Oct.-1946 June	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695558
>>>>>> 	WO 222/413				87 Sub-Area	1942 Apr.-1944 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695559
>>>>>> 	WO 222/414				91 Sub-Area	1941 Apr.-1942 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695560
>>>>>> 	WO 222/415				93 Sub-Area	1942 July - 1943 Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695561
>>>>>> 	WO 222/416				94 Sub-Area	1942 Apr.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695562
>>>>>> 	WO 222/417				99 Sub-Area	1942 Oct.-1943 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695563
>>>>>> 	WO 222/418				105 L. of C. Sub-Area	1944 Oct.-1945 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695564
>>>>>> 	WO 222/419				150 Sub-Area	1943 Jan.- Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695565
>>>>>> 	WO 222/420				151 Sub-Area	1943 Apr.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695566
>>>>>> 	WO 222/421				152 Sub-Area	1943 July - Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695567
>>>>>> 	WO 222/422				201 Sub-Area	1945 Jan.-1946 Mar.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695568
>>>>>> 	WO 222/423				202 Sub-Area	1945 Jan.-1946 Mar.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695569
>>>>>> 	WO 222/424				204 Sub-Area	1944 Oct.-1945 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695570
>>>>>> 	WO 222/425				207 Sub-Area	1945 Jan.- Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695571
>>>>>> 	WO 222/426				210 Sub-Area	1945 Apr.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695572
>>>>>> 	WO 222/427				212 Sub-Area	1945 Jan.-1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695573
>>>>>> 	WO 222/428				214 Sub-Area	1945 Apr.-1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695574
>>>>>> 	WO 222/429				215 Sub-Area	1945 Apr.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695575
>>>>>> 	WO 222/430				216 Sub-Area	1945 Apr.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695576
>>>>>> 	WO 222/431				217 Sub-Area	1945 July - 1946 June	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695577
>>>>>> 	WO 222/432				454 Sub-Area	1945 Oct.- Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695578
>>>>>> 	WO 222/433				551 L. of C. Sub-Area	1945 July - Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695579
>>>>>> 	WO 222/434				Algiers Sub-Area	1943 Oct.-1944 Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695580
>>>>>> 	WO 222/435				Alwaz Sub-Area	1945 Jan.- Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695581
>>>>>> 	WO 222/436				Baghdad Sub-Area	1942 Oct. - Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695582
>>>>>> 	WO 222/437				Bardia Sollum Sub-Area	1941 Jan.- Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695583
>>>>>> 	WO 222/438				Bengazi Sub-Area	1941 Jan.- Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695584
>>>>>> 	WO 222/439				Boulogne Sub-Area	1939 Sept.-1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695585
>>>>>> 	WO 222/440				Cherbourg Sub-Area	1939 Sept.-1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695586
>>>>>> 	WO 222/441				Desert Sub-Area	1942 Jan.- Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695587
>>>>>> 	WO 222/442				Dieppe Sub-Area	1939 Sept.-1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695588
>>>>>> 	WO 222/443				Kermanshah Sub-Area	1945 Jan.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695589
>>>>>> 	WO 222/444				Le Mans Sub-Area	1939 Sept.-1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695590
>>>>>> 	WO 222/445				Marseilles Sub-Area	1939 Sept.-1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695591
>>>>>> 	WO 222/446				Nantes Sub-Area	1939 Sept.-1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695592
>>>>>> 	WO 222/447				Northern Sudan Sub-Area	1941 Jan.- Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695593
>>>>>> 	WO 222/448				Rennes (Brest) Sub-Area	1939 Sept.-1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695594
>>>>>> 	WO 222/449				Rouen (Havre) Sub-Area	1939 Sept.-1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695595
>>>>>> 	WO 222/450				Selangor Sub-Area	1946 Oct.- Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695596
>>>>>> 	WO 222/451				South District Sub-Area	1939 Sept.-1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695597
>>>>>> 	WO 222/452				Tehran Sub-Area	1942 Oct.- Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695598
>>>>>> 	WO 222/453				Tobruch Sub-Area	1941 Jan.-1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695599
>>>>>> 	WO 222/454				Trans-Jordan Sub-Area	1942 July -1945 Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695600
>>>>>> 	WO 222/455				'X' L. of C. Sub-Area	1939 Sept.-1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695601
>>>>>> 	WO 222/456				21 Army Group Sub-Area	1944 July - 1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695602
>>>>>> 	WO 222/457				6 Base Sub-Area	1943 Oct.-1945 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695603
>>>>>> 	WO 222/458				7 Base Sub-Area	1944 July - 1945 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695604
>>>>>> 	WO 222/459				8 Base Sub-Area	1944 Oct.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695605
>>>>>  				District Assistant Directors of Medical Services			 								C114713
>>>>>> 	WO 222/460				Palestine	1946 Jan.- Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695606
>>>>>> 	WO 222/461				Greece	1944 Oct. - Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695607
>>>>>> 	WO 222/462				Netherlands	1945 Apr.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695608
>>>>>> 	WO 222/463				North West	1944 July - Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695609
>>>>>> 	WO 222/464				East Lancs	1942 Jan.- Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695610
>>>>>> 	WO 222/465				1 District (P.W. Increment)	1945 July, Aug.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695611
>>>>>> 	WO 222/466				Cyrenaica	1943 Jan.-1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695612
>>>>>> 	WO 222/467				Canal North	1945 Oct.-1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695613
>>>>>> 	WO 222/468				Canal South	1945 Oct.-1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695614
>>>>>> 	WO 222/469				Tripolitania	1945 July - 1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695615
>>>>>> 	WO 222/470				Sind	1942 July - 1943 Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695616
>>>>>> 	WO 222/471				South Burma	1945 June - Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695617
>>>>>> 	WO 222/472				Tunis	1943 Oct.-1944 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695618
>>>>>> 	WO 222/473				Jerusalem	1945 Jan.-1946 Mar.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695619
>>>>>> 	WO 222/474				Hampshire	1941 Jan.- Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695620
>>>>>> 	WO 222/475				1 A.A. Div.	1941 Apr.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695621
>>>>>> 	WO 222/476				3 A.A. Div.	1942 Apr.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695622
>>>>>> 	WO 222/477				4 A.A. Div.	1941 Jan.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695623
>>>>>> 	WO 222/478				5 A.A. Div.	1941 Apr.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695624
>>>>>> 	WO 222/479				1 District	1943 Oct.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695625
>>>>>> 	WO 222/480				2 District	1944 Jan.-1946 Mar.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695626
>>>>>> 	WO 222/481				3 District	1944 Apr.-1946 Oct.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695627
>>>>>> 	WO 222/482				North Africa	1943 Oct.-1945 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695628
>>>>>> 	WO 222/483				Embarkation and Hospital Distribution	1939 Sept.-1942 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695629
>>>>>> 	WO 222/484				H.Q. N.W. Army India	1943 Oct.-1944 Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695630
>>>>>> 	WO 222/485				11 Army Group	1943 Jan.-1944 Oct.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695631
>>>>>> 	WO 222/486				G.H.Q. India	1941 Oct.-1942 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695632
>>>>>> 	WO 222/487				North Levant	1945 July - 1946 Mar.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695633
>>>>>> 	WO 222/488				Land Forces Greece	1944 Oct.-1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695634
>>>>>> 	WO 222/489				Palestine and Transjordan	1939 Jan.-1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695635
>>>>>> 	WO 222/490				Tripolitania	1943 Jan.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695636
>>>>>> 	WO 222/491				British Commonwealth Force	1946 Jan.- Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695637
>>>>>> 	WO 222/492				Eastern Command	1941 Apr.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695638
>>>>>> 	WO 222/493				Western Command	1941 Feb., 1946 July - Sept.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695639
>>>>>> 	WO 222/494				Northern Ireland	1940 July - 1941 Feb.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695640
>>>>>  				Garrisons			 								C114714
>>>>>> 	WO 222/495				11 Grn. D.A.D.M.S.	1940 Apr.- July	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695641
>>>>>> 	WO 222/496				13 Grn. D.A.D.M.S.	1944 Dec.- 1945 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695642
>>>>>> 	WO 222/497				71 Grn. D.A.D.M.S.	1944 Jan.- Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695643
>>>>>  				Senior Medical Officers			 								C114715
>>>>>> 	WO 222/498				Burma	Undated	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695644
>>>>>> 	WO 222/499				North Caribbean H.Q.	1940 Oct.- 1941 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695645
>>>>>> 	WO 222/500				North Caribbean Aruba	1940 Oct.- 1941 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695646
>>>>>> 	WO 222/501				North Caribbean Curacao	1940 Aug.- 1941 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695647
>>>>>> 	WO 222/502				Brussels	1944 Oct.- 1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695648
>>>>>> 	WO 222/503				Transjordan Frontier Force	1945 Oct.- 1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695649
>>>>>> 	WO 222/504				Qena Zone	1944 Jan.- Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695650
>>>>>> 	WO 222/505				Royal Marine Area	1943 Oct.- Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695651
>>>>>> 	WO 222/506				Western Desert	1946 Jan.- Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695652
>>>>>> 	WO 222/507				St Helena	1944 Jan.- Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695653
>>>>>> 	WO 222/508				Guernsey and Alderney	1940 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695654
>>>>>> 	WO 222/509				25 Grn.	1945 July - Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695655
>>>>>> 	WO 222/510				Matruh Zone	1943 July - 1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695656
>>>>>> 	WO 222/511				Force 281	1944 Oct.- 1945 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695657
>>>>>> 	WO 222/512				Force 401	1946 Sept.- Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695658
>>>>>> 	WO 222/513				Faroes	1940 Apr.- 1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695659
>>>>>  				Field Ambulances			 								C114716
>>>>>> 	WO 222/514				1 Fd. Amb.	1939 Sept.- 1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695660
>>>>>> 	WO 222/515				1 Fd. Amb.	1944 Jan.- 1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695661
>>>>>> 	WO 222/516				2 Fd. Amb.	1939 Sept.- 1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695662
>>>>>> 	WO 222/517				2 Fd. Amb.	1943 Oct-1946 Sept	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695663
>>>>>> 	WO 222/518				3 Fd. Amb.	1939 Sept.- 1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695664
>>>>>> 	WO 222/519				3 Fd. Amb.	1943 Oct.- 1946 Sept.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695665
>>>>>> 	WO 222/520				4 Fd. Amb.	1939 Sept.- 1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695666
>>>>>> 	WO 222/521				5 Fd. Amb.	1939 Sept.- 1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695667
>>>>>> 	WO 222/522				6 Fd. Amb.	1939 Sept.- 1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695668
>>>>>> 	WO 222/523				6 Fd. Amb.	1943 Oct., Nov.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695669
>>>>>> 	WO 222/524				7 Fd. Amb.	1939 Sept. 1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695670
>>>>>> 	WO 222/525				8 Fd. Amb.	1939 Sept.- 1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695671
>>>>>> 	WO 222/526				8 Fd. Amb.	1943 July - 1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695672
>>>>>> 	WO 222/527				9 Fd. Amb.	1944 July - 1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695673
>>>>>> 	WO 222/528				10 Fd. Amb.	1939 Sept.- 1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695674
>>>>>> 	WO 222/529				10 Fd. Amb.	1943 Oct.- 1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695675
>>>>>> 	WO 222/530				11 Fd. Amb.	1939 Sept.- 1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695676
>>>>>> 	WO 222/531				11 Fd. Amb.	1943 Oct.- 1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695677
>>>>>> 	WO 222/532				12 Fd. Amb.	1939 Sept.- 1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695678
>>>>>> 	WO 222/533				12 Fd. Amb.	1943 Oct.- 1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695679
>>>>>> 	WO 222/534				13 Fd. Amb.	1939 Sept.- 1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695680
>>>>>> 	WO 222/535				13 Fd. Amb.	1939 Oct.- 1940 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695681
>>>>>> 	WO 222/536				14 Fd. Amb.	1939 Sept. 1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695682
>>>>>> 	WO 222/537				14 Fd. Amb.	1941 Oct.- 1946 June	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695683
>>>>>> 	WO 222/538				15 Fd. Amb.	1942 Apr.- 1944 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695684
>>>>>> 	WO 222/539				16 Fd. Amb.	1942 Apr.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695685
>>>>>> 	WO 222/540				125 Fd. Amb.	1939 Sept.- 1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695686
>>>>>> 	WO 222/541				126 Fd. Amb.	1939 Sept.- 1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695687
>>>>>> 	WO 222/542				127 Fd. Amb.	1939 Sept.- 1940 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695688
>>>>>> 	WO 222/543				127 Fd. Amb.	1944 Oct.- 1945 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2695689
